,director_name,imdb_score,movie_title
2324,Jean-Paul Rappeneau,6.9,Bon voyage?
2321,Rian Johnson,6.9,The Brothers Bloom?
5018,Alex Kendrick,6.9,Flywheel?
2218,John Madden,6.9,The Debt?
5026,Olivier Assayas,6.9,Clean?
3700,David F. Sandberg,6.9,Lights Out?
5035,Robert Rodriguez,6.9,El Mariachi?
10,Zack Snyder,6.9,Batman v Superman: Dawn of Justice?
2077,Teddy Chan,6.9,Bodyguards and Assassins?
3591,Rick Famuyiwa,6.9,The Wood?
171,Joe Johnston,6.9,Captain America: The First Avenger?
2604,Tony Scott,6.9,Top Gun?
1939,Bobby Farrelly,6.9,Kingpin?
1319,D.J. Caruso,6.9,Disturbia?
1945,Spike Lee,6.9,He Got Game?
300,Jon Turteltaub,6.9,National Treasure?
297,Gary Trousdale,6.9,The Hunchback of Notre Dame?
2636,James Mangold,6.9,Cop Land?
3489,Rob Zombie,6.9,The Devil's Rejects?
280,Michael Bay,6.9,The Island?
3938,David Gordon Green,6.9,Joe?
1975,Patricia Riggen,6.9,The 33?
3930,Dave McKean,6.9,Mirrormask?
3499,Gina Prince-Bythewood,6.9,Beyond the Lights?
4771,Fernando Baez Mella,6.9,The King of Najayo?
4791,Jared Hess,6.9,Napoleon Dynamite?
4802,Lucio Fulci,6.9,The Beyond?
4878,Jason Naumann,6.9,Jesus People?
4806,Stephen Frears,6.9,My Beautiful Laundrette?
3534,Richard E. Grant,6.9,Wah-Wah?
4823,Paul Fierlinger,6.9,My Dog Tulip?
1269,Stephen Daldry,6.9,Extremely Loud & Incredibly Close?
4829,C¨¦dric Klapisch,6.9,When the Cat's Away?
2029,Bonnie Hunt,6.9,Return to Me?
3569,Zal Batmanglij,6.9,The East?
4853,Nicole Holofcener,6.9,Lovely & Amazing?
1245,Clint Eastwood,6.9,Jersey Boys?
2525,Joel Schumacher,6.9,Veronica Guerin?
3435,George Tillman Jr.,6.9,Soul Food?
4870,Lori Silverbush,6.9,On the Outs?
1232,Jaume Collet-Serra,6.9,Unknown?
4872,Stuart Hazeldine,6.9,Exam?
1867,Chris Columbus,6.9,Mrs. Doubtfire?
2248,Mark Steven Johnson,6.9,Simon Birch?
1584,Barry Sonnenfeld,6.9,Get Shorty?
3350,Ayan Mukerji,6.9,Yeh Jawaani Hai Deewani?
1665,Phil Joanou,6.9,Gridiron Gang?
4575,David Gordon Green,6.9,All the Real Girls?
4414,Alex Cox,6.9,Repo Man?
798,Rod Lurie,6.9,The Last Castle?
3116,Michael Schultz,6.9,The Last Dragon?
3391,E. Elias Merhige,6.9,Shadow of the Vampire?
1500,Richard Donner,6.9,Radio Flyer?
594,Cameron Crowe,6.9,Vanilla Sky?
660,Adam McKay,6.9,Step Brothers?
1621,John Singleton,6.9,Four Brothers?
1579,Scott Hicks,6.9,Hearts in Atlantis?
3226,Bobcat Goldthwait,6.9,World's Greatest Dad?
4227,Jaco Booyens,6.9,8 Days?
1814,Roland Emmerich,6.9,Anonymous?
1383,Jonathan Mostow,6.9,Breakdown?
430,George A. Romero,6.9,Creepshow?
1673,Tate Taylor,6.9,Get on Up?
522,Roland Emmerich,6.9,Independence Day?
1817,Saul Dibb,6.9,The Duchess?
4573,Mel Brooks,6.9,History of the World: Part I?
1425,Michael Tollin,6.9,Radio?
4287,Marielle Heller,6.9,The Diary of a Teenage Girl?
4421,David Gordon Green,6.9,Snow Angels?
3041,Mel Brooks,6.9,History of the World: Part I?
463,Albert Hughes,6.9,The Book of Eli?
1778,Michael Caton-Jones,6.9,Rob Roy?
4521,Regardt van den Bergh,6.9,Faith Like Potatoes?
1780,James Gray,6.9,We Own the Night?
576,Frank Darabont,6.9,The Majestic?
3092,Ivan Reitman,6.9,Stripes?
3039,Roger Kumble,6.9,Cruel Intentions?
1657,Frank Oz,6.9,Little Shop of Horrors?
3250,Benedikt Erlingsson,6.9,Of Horses and Men?
3370,George A. Romero,6.9,Creepshow?
4109,Matthew Bright,6.9,Freeway?
3247,Kari Skogland,6.9,Fifty Dead Men Walking?
1614,Jonathan Levine,6.9,Warm Bodies?
3106,Stephen Herek,6.9,Bill & Ted's Excellent Adventure?
2897,Michael Hoffman,6.9,The Emperor's Club?
3262,Lewis Gilbert,6.9,You Only Live Twice?
4099,Julian Schnabel,6.9,Basquiat?
1498,Ridley Scott,6.9,A Good Year?
3346,J.C. Chandor,6.9,All Is Lost?
524,Eric Darnell,6.9,Madagascar?
490,Lee Tamahori,6.9,The Edge?
3206,Ariel Vromen,6.9,The Iceman?
411,Steven Soderbergh,6.9,Ocean's Thirteen?
3276,Yash Chopra,6.9,Jab Tak Hai Jaan?
408,Nancy Meyers,6.9,The Holiday?
4073,John Maclean,6.9,Slow West?
2924,Tom Shadyac,6.9,Ace Ventura: Pet Detective?
4165,John Ford,6.9,Donovan's Reef?
3417,Jonathan Lynn,6.9,Wild Target?
881,Shekhar Kapur,6.9,Elizabeth: The Golden Age?
2814,Chao-Bin Su,6.9,Reign of Assassins?
4456,David Worth,6.9,House at the End of the Drive?
689,Roman Polanski,6.9,Oliver Twist?
1755,David Wain,6.9,Role Models?
1540,Jon Favreau,6.9,Elf?
4085,Michael Schultz,6.9,Woman Thou Art Loosed?
3428,Ol Parker,6.9,Imagine Me & You?
4251,David Robert Mitchell,6.9,It Follows?
699,Phillip Noyce,6.9,Clear and Present Danger?
3333,Mark Rydell,6.9,The Rose?
2795,Spike Lee,6.9,Crooklyn?
4598,Dan Zukovic,6.9,The Last Big Thing?
1406,Seth Gordon,6.9,Horrible Bosses?
2954,Mike Binder,6.9,The Upside of Anger?
529,Carlos Saldanha,6.9,Ice Age: The Meltdown?
4603,Hal Haberman,6.9,Special?
1744,Lawrence Kasdan,6.9,Mumford?
4559,Sean Durkin,6.9,Martha Marcy May Marlene?
3076,Oliver Parker,6.9,An Ideal Husband?
1568,Tim Robbins,6.9,Cradle Will Rock?
3014,Christopher Smith,6.9,Triangle?
4089,Damien O'Donnell,6.9,East Is East?
3066,Martin Ritt,6.9,The Molly Maguires?
1567,Mark Dindal,6.9,Cats Don't Dance?
4183,Tom Hanks,6.9,That Thing You Do!?
1557,John Gatins,6.9,Dreamer: Inspired by a True Story?
1377,Charles Martin Smith,6.9,Dolphin Tale?
4386,Sally Potter,6.9,Yes?
3405,Anand Tucker,6.9,When Did You Last See Your Father??
1766,Peter Chelsom,6.9,Serendipity?
3051,Dustin Hoffman,6.8,Quartet?
2427,Barry Levinson,6.8,Young Sherlock Holmes?
3284,F. Gary Gray,6.8,Set It Off?
3609,Richard Linklater,6.8,Bernie?
750,Guillermo del Toro,6.8,Hellboy?
4413,James Wan,6.8,Insidious?
4910,Livingston Oden,6.8,Solitude?
3430,Fran?ois Ozon,6.8,Swimming Pool?
1658,Joe Wright,6.8,Hanna?
1058,John McTiernan,6.8,The Thomas Crown Affair?
1450,Catherine Hardwicke,6.8,The Nativity Story?
2052,Michael Bay,6.8,Bad Boys?
2053,David Zucker,6.8,The Naked Gun 2?: The Smell of Fear?
2514,Nicholas Ray,6.8,55 Days at Peking?
765,Graham Annable,6.8,The Boxtrolls?
3008,Vincenzo Natali,6.8,Cypher?
1022,Doug Liman,6.8,Fair Game?
2499,Joseph Kosinski,6.8,TRON: Legacy?
178,Steven Spielberg,6.8,The BFG?
176,Louis Leterrier,6.8,The Incredible Hulk?
3827,Jeremy Brock,6.8,Driving Lessons?
3824,Michael Winterbottom,6.8,Tristram Shandy: A Cock and Bull Story?
4440,David Ray,6.8,Fetching Cody?
2075,,6.8,Rogue?            
4439,Robert Greenwald,6.8,Wal-Mart: The High Cost of Low Price?
2078,Mikael H?fstr?m,6.8,1408?
3814,Peter Hyams,6.8,Capricorn One?
4438,Gerard Johnstone,6.8,Housebound?
1672,Warren Beatty,6.8,Bulworth?
1043,David Fincher,6.8,Panic Room?
3605,Peter Howitt,6.8,Sliding Doors?
4902,Tom Tykwer,6.8,3?
3032,R.J. Cutler,6.8,If I Stay?
4403,Newt Arnold,6.8,Bloodsport?
4360,Carlos Carrera,6.8,El crimen del padre Amaro?
3780,Paul Schrader,6.8,Light Sleeper?
1506,Ang Lee,6.8,Ride with the Devil?
40,Joseph Kosinski,6.8,TRON: Legacy?
3135,Robert Altman,6.8,A Prairie Home Companion?
1151,Sydney Pollack,6.8,The Firm?
3222,Bigas Luna,6.8,The Chambermaid on the Titanic?
1511,Wes Ball,6.8,The Maze Runner?
1101,Garth Jennings,6.8,The Hitchhiker's Guide to the Galaxy?
1562,Martin Scorsese,6.8,Bringing Out the Dead?
1145,Len Wiseman,6.8,Underworld: Evolution?
34,Brett Ratner,6.8,X-Men: The Last Stand?
3156,Richard Shepard,6.8,The Matador?
1144,Michael Cimino,6.8,Heaven's Gate?
2293,James Wan,6.8,Death Sentence?
4268,Catherine Hardwicke,6.8,Thirteen?
2291,Woody Allen,6.8,Everyone Says I Love You?
3166,Brian De Palma,6.8,Body Double?
2225,David Ayer,6.8,Street Kings?
3707,Henry Koster,6.8,The Robe?
1545,Paul Feig,6.8,Bridesmaids?
1120,Sean Penn,6.8,The Pledge?
19,Barry Sonnenfeld,6.8,Men in Black 3?
2232,Simon Wincer,6.8,Quigley Down Under?
3203,David Cronenberg,6.8,Spider?
2237,Gus Van Sant,6.8,To Die For?
2239,Ed Harris,6.8,Appaloosa?
703,Rob Reiner,6.8,The American President?
1533,Danny Cannon,6.8,Goal! The Dream Begins?
2,Sam Mendes,6.8,Spectre?
4291,Fenton Bailey,6.8,Inside Deep Throat?
2190,Boaz Yakin,6.8,Max?
2420,John Carpenter,6.8,The Fog?
55,Peter Sohn,6.8,The Good Dinosaur?
3773,Randall Miller,6.8,Bottle Shock?
2126,Scott Cooper,6.8,Out of the Furnace?
1070,Tom Shadyac,6.8,Liar Liar?
4208,James Gunn,6.8,Super?
3068,Agnieszka Holland,6.8,Copying Beethoven?
2140,Louis Leterrier,6.8,The Transporter?
4384,Pawel Pawlikowski,6.8,My Summer of Love?
4212,Spike Lee,6.8,Get on the Bus?
1486,Lasse Hallstr?m,6.8,The Shipping News?
1617,Chris Noonan,6.8,Babe?
2151,David Cronenberg,6.8,eXistenZ?
734,Oliver Stone,6.8,Any Given Sunday?
4867,Michael Kang,6.8,The Motel?
3258,Greg Mottola,6.8,Adventureland?
4964,E.L. Katz,6.8,Cheap Thrills?
3750,John Erick Dowdle,6.8,No Escape?
632,Frank Oz,6.8,The Score?
4969,Laslo Benedek,6.8,The Night Visitor?
640,Craig Gillespie,6.8,The Finest Hours?
1596,Barry Sonnenfeld,6.8,The Addams Family?
4220,Tim McCanlies,6.8,"Dancer, Texas Pop. 81?"
4981,Wade Gasque,6.8,Tiger Orange?
61,Robert Zemeckis,6.8,A Christmas Carol?
1590,Michael Sucsy,6.8,The Vow?
2358,Harold Becker,6.8,Sea of Love?
1096,Albert Hughes,6.8,From Hell?
4315,James Watkins,6.8,Eden Lake?
1449,Albert Hughes,6.8,From Hell?
2998,Neil Jordan,6.8,Ondine?
4252,Woody Allen,6.8,Everything You Always Wanted to Know About Sex * But Were Afraid to Ask?
2610,Udayan Prasad,6.8,The Yellow Handkerchief?
4558,Craig Johnson,6.8,The Skeleton Twins?
4555,Andrew Erwin,6.8,October Baby?
1765,John Glen,6.8,For Your Eyes Only?
1408,David Frankel,6.8,The Devil Wears Prada?
1326,Bibo Bergeron,6.8,A Monster in Paris?
1412,Robert Luketic,6.8,21?
272,Michael Mann,6.8,Ali?
2929,Mike Judge,6.8,Beavis and Butt-Head Do America?
4533,Tony Richardson,6.8,Tom Jones?
3972,Sam Peckinpah,6.8,Major Dundee?
4776,Catherine Gund,6.8,Born to Fly: Elizabeth Streb vs. Gravity?
3488,David O. Russell,6.8,Flirting with Disaster?
4591,Kief Davidson,6.8,A Lego Brickumentary?
4595,Nick Tomnay,6.8,The Perfect Host?
354,Tony Scott,6.8,Unstoppable?
4785,Matthew Watts,6.8,Mutual Friends?
4532,John Carpenter,6.8,The Fog?
1823,Menno Meyjes,6.8,Martian Child?
2848,Jaume Collet-Serra,6.8,The Shallows?
4608,Amat Escalante,6.8,Heli?
2001,Andrew Adamson,6.8,Cirque du Soleil: Worlds Away?
2003,Richard Linklater,6.8,Me and Orson Welles?
1970,Ivan Reitman,6.8,Draft Day?
328,Ash Brannon,6.8,Surf's Up?
3977,Peter Stebbings,6.8,Defendor?
4736,Joseph Dorman,6.8,Sholem Aleichem: Laughing in the Darkness?
1391,Scott Hicks,6.8,Snow Falling on Cedars?
2892,John H. Lee,6.8,Operation Chromite?
2683,Anton Corbijn,6.8,A Most Wanted Man?
3375,Peter R. Hunt,6.8,On Her Majesty's Secret Service?
1801,Gavin Hood,6.8,Rendition?
3472,Guy Hamilton,6.8,Live and Let Die?
4059,Scott Derrickson,6.8,Sinister?
1946,Jeremy Leven,6.8,Don Juan DeMarco?
2877,Rod Lurie,6.8,Resurrecting the Champ?
302,Spike Jonze,6.8,Where the Wild Things Are?
460,Simon West,6.8,Con Air?
941,Peyton Reed,6.8,Yes Man?
4564,Nicole Holofcener,6.8,Walking and Talking?
4068,Alfred Hitchcock,6.8,Family Plot?
1310,Christian Alvart,6.8,Pandorum?
442,Tim Johnson,6.8,Over the Hedge?
3482,Michael Anderson,6.8,Logan's Run?
2643,Matt Williams,6.8,Where the Heart Is?
3483,Guy Hamilton,6.8,The Man with the Golden Gun?
1241,Alejandro Agresti,6.8,The Lake House?
4560,Gillian Robespierre,6.8,Obvious Child?
1963,Luke Greenfield,6.8,The Girl Next Door?
2842,Christopher Cain,6.8,Young Guns?
3511,David Mamet,6.8,Redbelt?
2736,Gary Fleder,6.8,Things to Do in Denver When You're Dead?
1708,Terry Gilliam,6.8,The Imaginarium of Doctor Parnassus?
519,Yarrow Cheney,6.8,The Secret Life of Pets?
3406,Steve James,6.8,Prefontaine?
2757,Baz Luhrmann,6.8,Romeo + Juliet?
1726,Marc Forster,6.8,Machine Gun Preacher?
869,Stephen Hopkins,6.8,The Ghost and the Darkness?
780,Robert Lorenz,6.8,Trouble with the Curve?
4006,Salvador Carrasco,6.8,La otra conquista?
385,Chris Columbus,6.8,Bicentennial Man?
3557,Luis Valdez,6.8,La Bamba?
2821,Amy Heckerling,6.8,Clueless?
3570,Michael Mayer,6.8,A Home at the End of the World?
4151,Alexandre Aja,6.8,High Tension?
2811,Mike Leigh,6.8,Mr. Turner?
405,Daniel Espinosa,6.8,Safe House?
3415,Andrew Currie,6.8,Fido?
530,Peter Segal,6.8,50 First Dates?
3996,Robert Eggers,6.8,The Witch?
2938,Mark Romanek,6.8,One Hour Photo?
2840,Patricia Riggen,6.8,Miracles from Heaven?
1861,Woody Allen,6.8,The Curse of the Jade Scorpion?
4515,Rob McKittrick,6.8,Waiting...?
2531,Howard Zieff,6.8,My Girl?
2994,Chan-wook Park,6.8,Stoker?
368,Gary Trousdale,6.8,Atlantis: The Lost Empire?
3899,Carol Reed,6.8,Trapeze?
2578,Adam Rifkin,6.8,Detroit Rock City?
3857,Jonas ?kerlund,6.8,Spun?
898,Richard Lester,6.8,Superman II?
1900,Joe Carnahan,6.8,The Grey?
4672,Ryan Little,6.8,Saints and Soldiers?
5028,Ivan Kavanagh,6.7,Tin Can Man?
3662,Gurinder Chadha,6.7,Bend It Like Beckham?
3436,Stanley Tong,6.7,Rumble in the Bronx?
2809,Stephan Elliott,6.7,Easy Virtue?
3181,Jason Bateman,6.7,Bad Words?
2257,,6.7,Fired Up?            
2779,Randal Kleiser,6.7,White Fang?
4985,Matt Johnson,6.7,The Dirties?
3111,Mark L. Lester,6.7,Commando?
2806,Phillip Noyce,6.7,Catch a Fire?
4577,Karen Moncrieff,6.7,Blue Car?
4651,Mariette Monpierre,6.7,Elza?
4654,Lee Toland Krieger,6.7,Celeste & Jesse Forever?
4032,Karen Moncrieff,6.7,The Dead Girl?
2692,James Foley,6.7,Confidence?
2347,Mike Barker,6.7,Shattered?
2300,Paul Thomas Anderson,6.7,Inherent Vice?
4023,Mel Brooks,6.7,High Anxiety?
3142,Patricia Rozema,6.7,Kit Kittredge: An American Girl?
2672,Jay Russell,6.7,Tuck Everlasting?
3214,Kar-Wai Wong,6.7,My Blueberry Nights?
2728,Brad Anderson,6.7,Transsiberian?
5009,James Bidgood,6.7,Pink Narcissus?
3210,William Friedkin,6.7,Killer Joe?
4244,Dan Perri,6.7,Sharkskin?
3453,Rodrigo Garc¨ªa,6.7,Albert Nobbs?
4610,Katherine Brooks,6.7,Loving Annabelle?
3678,?mile Gaudreault,6.7,Mambo Italiano?
3465,Guy Hamilton,6.7,Diamonds Are Forever?
2706,Michael Winterbottom,6.7,A Mighty Heart?
4584,Peter Jackson,6.7,The Lovely Bones?
3172,Lorene Scafaria,6.7,Seeking a Friend for the End of the World?
3963,Sean Byrne,6.7,The Loved Ones?
2332,Matthew Diamond,6.7,The Oogieloves in the Big Balloon Adventure?
3725,Frank Perry,6.7,Mommie Dearest?
2868,John Waters,6.7,Serial Mom?
4298,Lance Mungia,6.7,Six-String Samurai?
3119,Peter Sollett,6.7,Nick and Norah's Infinite Playlist?
2280,David Koepp,6.7,Ghost Town?
3380,Tamra Davis,6.7,Half Baked?
4864,Drake Doremus,6.7,Like Crazy?
2891,Brad Anderson,6.7,The Call?
3353,Darren Lynn Bousman,6.7,Repo! The Genetic Opera?
3890,Cecil B. DeMille,6.7,The Greatest Show on Earth?
2562,Jon Lucas,6.7,Bad Moms?
4187,Leslie Small,6.7,Kevin Hart: Let Me Explain?
3809,Barrett Esposito,6.7,Henry & Me?
2471,Christian Volckman,6.7,Renaissance?
4123,Jason Alexander,6.7,Just Looking?
4435,James Mottern,6.7,Trucker?
4819,,6.7,Revolution?            
4434,Bruce McDonald,6.7,Pontypool?
3299,Christopher McQuarrie,6.7,The Way of the Gun?
4425,Qasim Basir,6.7,Mooz-Lum?
2583,James Ivory,6.7,The White Countess?
2459,,6.7,Unforgettable?            
4194,Sarah Gavron,6.7,Brick Lane?
2456,Jeff Nichols,6.7,Midnight Special?
3815,Marc Bennett,6.7,Should've Been Romeo?
4827,Gavin O'Connor,6.7,Tumbleweeds?
4893,Eug¨¨ne Louri¨¦,6.7,"The Beast from 20,000 Fathoms?"
3869,Mel Brooks,6.7,Silent Movie?
3841,Hugh Wilson,6.7,Police Academy?
3336,Nils Gaup,6.7,Shipwrecked?
2794,Martin Scorsese,6.7,"New York, New York?"
2513,Antoine Fuqua,6.7,Brooklyn's Finest?
4858,Piyush Dinker Pandya,6.7,American Desi?
4450,Lucrecia Martel,6.7,The Holy Girl?
3010,Tim Johnson,6.7,Home?
2960,Ernest R. Dickerson,6.7,Tales from the Crypt: Demon Knight?
2496,Joe Carnahan,6.7,Smokin' Aces?
2495,Malcolm D. Lee,6.7,The Best Man Holiday?
2967,Jonathan Demme,6.7,Rachel Getting Married?
3875,Daniel Espinosa,6.7,Easy Money?
3826,Frank LaLoggia,6.7,Lady in White?
4832,Kelly Reichardt,6.7,Old Joy?
3532,Aleksey German,6.7,Hard to Be a God?
2936,Nima Nourizadeh,6.7,Project X?
3231,Jeb Stuart,6.7,Blood Done Sign My Name?
4417,Rebecca Miller,6.7,The Ballad of Jack and Rose?
4944,Zal Batmanglij,6.7,Sound of My Voice?
4947,Lynn Shelton,6.7,Your Sister's Sister?
2410,Audrey Wells,6.7,Under the Tuscan Sun?
4752,Tim Johnson,6.7,Home?
2911,Ethan Maniquis,6.7,Machete?
4376,Lucky McKee,6.7,May?
2908,Gillian Armstrong,6.7,Oscar and Lucinda?
4955,Alex Kendrick,6.7,Facing the Giants?
3259,Andy Garcia,6.7,The Lost City?
2657,Thomas Carter,6.7,When the Game Stands Tall?
2379,Anthony Mann,6.7,The Fall of the Roman Empire?
3633,Lynne Ramsay,6.7,Morvern Callar?
2665,Elizabeth Allen Rosenbaum,6.7,Ramona and Beezus?
3637,Shana Feste,6.7,The Greatest?
3244,Michael Clancy,6.7,Eulogy?
3625,Sheldon Lettich,6.7,Only the Strong?
4556,Brad Anderson,6.7,Next Stop Wonderland?
3621,Zach Braff,6.7,Wish I Was Here?
2431,Nicholas Hytner,6.7,Center Stage?
3529,Thaddeus O'Sullivan,6.7,The Heart of Me?
2591,J¨¦r?me Salle,6.7,Zulu?
4529,Douglas Trumbull,6.7,Silent Running?
2447,Matthew Robbins,6.7,Dragonslayer?
3285,Malcolm D. Lee,6.7,The Best Man?
3907,Woody Allen,6.7,Scoop?
2430,Woody Allen,6.7,Small Time Crooks?
3269,Gerald Potterton,6.7,Heavy Metal?
4918,C. Fraser Press,6.7,Theresa Is a Mother?
3918,Roger Avary,6.7,The Rules of Attraction?
4407,Charles Herman-Wurmfeld,6.7,Kissing Jessica Stein?
3921,Allison Anders,6.7,Four Rooms?
4202,Rawson Marshall Thurber,6.7,Dodgeball: A True Underdog Story?
4071,Alfred Hitchcock,6.7,Torn Curtain?
2397,Scott Derrickson,6.7,The Exorcism of Emily Rose?
2521,Rowdy Herrington,6.7,Bobby Jones: Stroke of Genius?
1237,John Glen,6.7,The Living Daylights?
967,Adrian Lyne,6.7,Unfaithful?
268,Gavin Hood,6.7,Ender's Game?
2005,Werner Herzog,6.7,Bad Lieutenant: Port of Call New Orleans?
1987,Lasse Hallstr?m,6.7,The Hoax?
294,Adam McKay,6.7,The Other Guys?
978,Jon Hurwitz,6.7,American Reunion?
1967,Akiva Schaffer,6.7,Hot Rod?
299,Simon West,6.7,The Expendables 2?
304,Chris Wedge,6.7,Epic?
973,Clint Eastwood,6.7,Absolute Power?
337,Peter Jackson,6.7,The Lovely Bones?
1186,Anne Fletcher,6.7,The Proposal?
1080,Joel Schumacher,6.7,The Client?
388,Kathryn Bigelow,6.7,K-19: The Widowmaker?
395,Rob Cohen,6.7,The Fast and the Furious?
1907,Steve Oedekerk,6.7,Nothing to Lose?
413,Neil Burger,6.7,Divergent?
415,Peter Berg,6.7,The Rundown?
1887,Sharon Maguire,6.7,Bridget Jones's Diary?
943,Chris Columbus,6.7,Stepmom?
436,Tom Shadyac,6.7,Bruce Almighty?
1872,Michael Hoffman,6.7,The Best of Me?
446,Dean Parisot,6.7,RED 2?
2024,Jonathan Lynn,6.7,The Whole Nine Yards?
239,James Mangold,6.7,The Wolverine?
237,George Lucas,6.7,Star Wars: Episode II - Attack of the Clones?
2042,Kevin Spacey,6.7,Beyond the Sea?
100,Rob Cohen,6.7,The Fast and the Furious?
118,Tim Burton,6.7,Charlie and the Chocolate Factory?
121,Eric Darnell,6.7,Madagascar: Escape 2 Africa?
123,Gavin Hood,6.7,X-Men Origins: Wolverine?
124,Lana Wachowski,6.7,The Matrix Revolutions?
129,Ron Howard,6.7,Angels & Demons?
2149,Jodie Foster,6.7,The Beaver?
2146,Brad Silberling,6.7,Moonlight Mile?
2130,Juan Jos¨¦ Campanella,6.7,Underdogs?
144,David Bowers,6.7,Flushed Away?
1010,Gary Ross,6.7,Free State of Jones?
2111,David O. Russell,6.7,I Heart Huckabees?
182,Eric Darnell,6.7,Penguins of Madagascar?
188,Tim Johnson,6.7,Home?
191,Chris Miller,6.7,Puss in Boots?
2072,Anne Fontaine,6.7,Coco Before Chanel?
2067,Jerry Zaks,6.7,Marvin's Room?
207,Francis Lawrence,6.7,The Hunger Games: Mockingjay - Part 1?
216,Tony Gilroy,6.7,The Bourne Legacy?
2054,James Wong,6.7,Final Destination?
230,David Twohy,6.7,The Chronicles of Riddick?
451,Nancy Meyers,6.7,Something's Gotta Give?
469,Richard Donner,6.7,Conspiracy Theory?
478,Genndy Tartakovsky,6.7,Hotel Transylvania 2?
628,Mikael H?fstr?m,6.7,Escape Plan?
833,,6.7,Anger Management?            
1605,Harold Ramis,6.7,Analyze This?
1595,Rawson Marshall Thurber,6.7,Dodgeball: A True Underdog Story?
661,Martin Campbell,6.7,The Mask of Zorro?
817,Mark Waters,6.7,Just Like Heaven?
811,John Dahl,6.7,The Great Raid?
1546,Evan Goldberg,6.7,This Is the End?
1390,Rob Reiner,6.7,Ghosts of Mississippi?
677,Mike Nichols,6.7,Primary Colors?
680,Renny Harlin,6.7,The Long Kiss Goodnight?
722,Baltasar Korm¨¢kur,6.7,2 Guns?
1402,Richard Donner,6.7,Lethal Weapon 3?
732,Brett Ratner,6.7,The Family Man?
1490,Terrence Malick,6.7,The Tree of Life?
1485,Jake Kasdan,6.7,Walk Hard: The Dewey Cox Story?
1437,Paul W.S. Anderson,6.7,Resident Evil?
770,Ruben Fleischer,6.7,Gangster Squad?
793,Paul W.S. Anderson,6.7,Event Horizon?
1441,Andrew Niccol,6.7,In Time?
792,Patrick Gilmore,6.7,Sinbad: Legend of the Seven Seas?
787,Robert Redford,6.7,The Legend of Bagger Vance?
1354,Roman Polanski,6.7,The Ninth Gate?
854,Brad Silberling,6.7,City of Angels?
1825,Jodie Foster,6.7,Money Monster?
1663,Liz Friedlander,6.7,Take the Lead?
933,Tom Shadyac,6.7,Patch Adams?
1819,Walter Murch,6.7,Return to Oz?
1278,Justin Chadwick,6.7,The Other Boleyn Girl?
1279,Pat O'Connor,6.7,Sweet November?
513,Joe Johnston,6.7,Hidalgo?
1784,Jay Roach,6.7,"Mystery, Alaska?"
527,Timur Bekmambetov,6.7,Wanted?
531,Adam Shankman,6.7,Hairspray?
1770,Kenny Ortega,6.7,Hocus Pocus?
1769,Lasse Hallstr?m,6.7,Safe Haven?
892,Guillermo del Toro,6.7,Blade II?
1757,Ang Lee,6.7,Taking Woodstock?
1732,Liliana Cavani,6.7,Ripley's Game?
553,Andy Tennant,6.7,Anna and the King?
876,Peter Lord,6.7,The Pirates! Band of Misfits?
1699,Terrence Malick,6.7,The New World?
1694,Gavin O'Connor,6.7,Pride and Glory?
1688,Edward Zwick,6.7,Love & Other Drugs?
581,M. Night Shyamalan,6.7,Signs?
589,Steven Spielberg,6.7,Hook?
1332,Rob Cohen,6.7,The Fast and the Furious?
2181,Jon Lucas,6.7,Bad Moms?
786,Joe Wright,6.7,The Soloist?
39,Marc Webb,6.7,The Amazing Spider-Man 2?
18,Rob Marshall,6.7,Pirates of the Caribbean: On Stranger Tides?
22,Ridley Scott,6.7,Robin Hood?
1042,Phillip Noyce,6.7,The Bone Collector?
12,Marc Forster,6.7,Quantum of Solace?
2211,Joshua Logan,6.7,Paint Your Wagon?
2202,Gregory Nava,6.7,Selena?
551,Barry Levinson,6.6,Bandits?
550,Gil Kenan,6.6,Monster House?
546,Antoine Fuqua,6.6,Tears of the Sun?
3863,Mateo Gil,6.6,Blackthorn?
3696,James Wan,6.6,Insidious: Chapter 2?
4452,Zak Penn,6.6,Incident at Loch Ness?
3697,Darren Lynn Bousman,6.6,Saw II?
2933,Barbra Streisand,6.6,Yentl?
2528,Guillaume Ivernel,6.6,Dragon Hunters?
555,Florent-Emilio Siri,6.6,Hostage?
2931,Jon Hurwitz,6.6,Harold & Kumar Escape from Guantanamo Bay?
2921,Tim Story,6.6,Think Like a Man?
2030,Kevin Smith,6.6,Zack and Miri Make a Porno?
5042,Jon Gunn,6.6,My Date with Drew?
1764,Jon Turteltaub,6.6,Last Vegas?
2552,,6.6,The Messengers?            
2526,Andrea Di Stefano,6.6,Escobar: Paradise Lost?
2909,Abel Ferrara,6.6,The Funeral?
2289,John Wells,6.6,Burnt?
3514,Paul Schrader,6.6,Auto Focus?
1069,Edward Zwick,6.6,Courage Under Fire?
2894,Glenn Ficarra,6.6,I Love You Phillip Morris?
4494,Jamie Babbit,6.6,But I'm a Cheerleader?
2561,Peter Flinth,6.6,Arn: The Knight Templar?
2889,Joe Cornish,6.6,Attack the Block?
